"point_id","x","y","slaves_1860","slaves_1850","slaves_1840","slaves_1830","slaves_1820","slaves_1810","slaves_1800","slaves_1790","peak_slave","peak_year","total_1790","total_1800","total_1810","total_1820","total_1830","total_1840","total_1850","total_1860","total_1870"
240,-1791745,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
241,-1766299,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
242,-1740853,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
243,-1715407,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
244,-1689962,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
245,-1664516,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79126,1.80426,6.60966
246,-1639070,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
247,-1613624,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
248,-1588178,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
249,-1562732,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,27.013
250,-1537286,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,30.0618
251,-1511840,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,31.949
252,-1486394,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.3837
253,-1460948,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
254,-1435502,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
255,-1410056,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
256,-1384610,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
257,-1359164,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
258,-1333718,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
259,-1308272,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61389,1.73387,37.7267
260,-1282826,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427105,0.131913,92.2673
261,-1257380,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2673
262,-1231934,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2673
263,-1206488,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2673
264,-1181042,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7471
265,-1155596,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
266,-1130150,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
267,-1104704,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
268,-1079258,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
269,-1053813,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
270,-1028367,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
271,-1002921,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
272,-977475,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66253
273,-952029,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81615
274,-926583,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00722
275,-901137,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23199
276,-875691,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861693
277,-850245,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503844
278,-824799,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298171
279,-799353,1338288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946748
280,1974257,1338288,0,0,0,0,0,0,0,0,0,0,74.8101,70.2028,44.1999,70.2755,112.29,98.333,43.5703,78.1721,102.967
281,1999703,1338288,0,0,0,0,0,0,0,0,0,0,778.242,730.406,460.113,731.171,1168.45,517.044,453.476,813.607,1071.67
282,2025149,1338288,0,0,0,0,0,0,0,0,0,0,264.446,379.067,583.933,391.737,827.795,522.927,458.635,822.864,1083.86
283,2050595,1338288,0,0,0,0,0,0,0,0,0,0,189.3,327.358,600.983,341.738,776.906,1276.44,458.635,822.864,1083.86
284,2076041,1338288,0,0,0,0,0,0,0,0,0,0,189.3,327.358,600.983,341.738,776.906,1782.42,458.635,822.864,1083.86
285,2101487,1338288,0,0,0,0,0,0,0,0,0,0,189.269,327.268,600.781,342.586,777.937,674.496,458.635,822.864,1083.86
286,2126932,1338288,0,0,0,0,0,0,0,0,0,0,152.295,248.601,441.261,639.381,1091.65,586.812,399.013,715.892,942.962
287,2152378,1338288,0,0,0,0,0,0,0,0,0,0,0.216118,0.349313,0.61625,0.993043,1.65888,0.84312,0.573294,1.02858,1.35483
288,-2147989,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424645,0.852199,1.21438
289,-2122543,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9825,99.9913,142.488
290,-2097097,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54925,124.759,213.079
291,-2071651,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54925,51.8852,155.539
292,-2046205,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54925,91.6372,121.159
293,-2020759,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54925,205.852,249.074
294,-1995313,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54925,254.503,318.152
295,-1969867,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54925,202.368,194.449
296,-1944421,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54925,184.911,205.145
297,-1918975,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22115,66.5713,76.9345
298,-1893529,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80175,14.2766,15.2673
299,-1868083,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80175,14.2766,15.2673
300,-1842637,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80175,14.2766,15.2673
301,-1817191,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79865,10.5849,12.7079
302,-1791745,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
303,-1766299,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
304,-1740853,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
305,-1715407,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
306,-1689962,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
307,-1664516,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
308,-1639070,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
309,-1613624,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
310,-1588178,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,8.79363
311,-1562732,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,30.0471
312,-1537286,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,30.069
313,-1511840,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,35.3129
314,-1486394,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,33.7159
315,-1460948,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
316,-1435502,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
317,-1410056,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
318,-1384610,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
319,-1359164,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
320,-1333718,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
321,-1308272,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,49.1188
322,-1282826,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31288,0.71434,92.2673
323,-1257380,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2673
324,-1231934,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2673
325,-1206488,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.1692
326,-1181042,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53132
327,-1155596,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
328,-1130150,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
329,-1104704,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
330,-1079258,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
331,-1053813,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
332,-1028367,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
333,-1002921,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
334,-977475,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
335,-952029,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
336,-926583,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
337,-901137,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86191
338,-875691,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7624
339,-850245,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74115
340,-824799,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74115
341,-799353,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74115
342,-773907,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63777
343,-748461,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44624
344,-723015,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2656
345,-697569,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08822
346,-672123,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917367
347,-646677,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753046
348,-621231,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595254
349,-595785,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772787
350,-570339,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770061
351,-544893,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412931
352,-519447,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864923
353,65810,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04286,29.2464,1.16115
354,91256,1312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54655,14.8646,0.590159
355,1974257,1312842,0,0,0,0,0,0,0,0,0,0,337.138,316.374,199.19,316.702,506.043,834.768,196.353,352.289,464.029
356,1999703,1312842,0,0,0,0,0,0,0,0,0,0,787.475,738.977,465.262,739.742,1182,659.882,458.635,822.864,1083.86
357,2025149,1312842,0,0,0,0,0,0,0,0,0,0,436.795,497.665,544.828,506.412,944.513,522.927,470.123,823.934,1076.03
358,2050595,1312842,0,0,0,0,0,0,0,0,0,0,189.3,327.358,600.983,341.738,776.906,832.253,561.549,832.45,1013.65
359,2076041,1312842,0,0,0,0,0,0,0,0,0,0,189.3,327.358,600.983,341.738,776.906,2030.14,460.789,823.065,1082.39
360,2101487,1312842,0,0,0,0,0,0,0,0,0,0,189.3,327.358,600.983,341.738,776.906,846.709,458.635,822.864,1083.86
361,2126932,1312842,0,0,0,0,0,0,0,0,0,0,179.652,299.182,537.476,607.98,1100.49,674.496,458.635,822.864,1083.86
362,2152378,1312842,0,0,0,0,0,0,0,0,0,0,33.1742,53.6195,94.5944,152.432,254.638,129.419,88.0006,157.887,207.966
363,-2147989,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471828,0.946888,1.34932
364,-2122543,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.605,86.4777,180.705
365,-2097097,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5514,89.7831,196.109
366,-2071651,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54925,115.838,247.722
367,-2046205,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91687,133.114,243.351
368,-2020759,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37624,92.9046,161.433
369,-1995313,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15715,48.4365,96.5522
370,-1969867,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3188,66.0826,96.482
371,-1944421,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78253,155.816,118.582
372,-1918975,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83233,49.8175,34.9271
373,-1893529,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80175,14.2766,15.2673
374,-1868083,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80175,14.2766,15.2673
375,-1842637,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80175,14.2766,15.2673
376,-1817191,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79763,9.37509,11.8692
377,-1791745,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
378,-1766299,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
379,-1740853,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
380,-1715407,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
381,-1689962,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
382,-1664516,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
383,-1639070,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
384,-1613624,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
385,-1588178,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,13.9824
386,-1562732,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,30.0618
387,-1537286,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,30.8325
388,-1511840,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,35.8244
389,-1486394,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,34.7682
390,-1460948,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
391,-1435502,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
392,-1410056,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
393,-1384610,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
394,-1359164,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
395,-1333718,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.7008
396,-1308272,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,60.5853
397,-1282826,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39672,1.66679,109.133
398,-1257380,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582745,0.179982,92.2673
399,-1231934,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2673
400,-1206488,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.4485
401,-1181042,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
402,-1155596,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
403,-1130150,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
404,-1104704,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
405,-1079258,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
406,-1053813,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
407,-1028367,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
408,-1002921,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
409,-977475,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
410,-952029,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
411,-926583,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9921
412,-901137,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34117
413,-875691,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74115
414,-850245,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74115
415,-824799,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74115
416,-799353,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74115
417,-773907,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74115
418,-748461,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74115
419,-723015,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74115
420,-697569,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74115
421,-672123,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74115
422,-646677,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74115
423,-621231,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74115
424,-595785,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2592
425,-570339,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46412
426,-544893,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46412
427,-519447,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45296
428,-494001,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73899,0,4.21859
429,-468555,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02001,0,3.90332
430,-443109,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64682,0,3.61315
431,-417664,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30594,0,3.34809
432,-392218,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98299,0,3.09698
433,-366772,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67081,0,2.85425
434,-341326,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38016,0,2.62825
435,-315880,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10386,0,2.41342
436,-290434,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85627,0,2.2209
437,-264988,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64097,0,2.0535
438,-239542,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43644,0,1.89446
439,-214096,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26062,0,1.75775
440,-188650,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10273,0,1.63498
441,-163204,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96279,0,2.98506
442,-137758,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86232,0,11.1553
443,-112312,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72238,0,10.317
444,-86866,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94723,1.66496,10.657,3.75465
445,-61420,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34881,1.57884,15.175,0.602482
446,-35974,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34881,1.57884,15.175,0.602482
447,-10528,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34881,1.57884,15.175,0.602482
448,14918,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34881,1.57884,15.175,0.602482
449,40364,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34881,1.57884,15.175,0.602482
450,65810,1287396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505802,4.18035,40.1793,1.59521
451,91256,1287396,0,0,0,0,0,0.00147,0,0,0.00147,1810,0,0.02713,0.184315,0.076035,0.12196,0,3.16534,31.2812,1.24194
452,1974257,1287396,0,0,0,0,0,0,0,0,0,0,443.447,416.136,262.001,416.567,665.613,1106.29,698.407,828.33,874.673
453,1999703,1287396,0,0,0,0,0,0,0,0,0,0,787.475,738.977,465.262,739.742,1182,1060.83,1078.69,1212.46,1239.18
454,2025149,1287396,0,0,0,0,0,0,0,0,0,0,609.144,616.263,505.724,621.087,1061.23,522.927,825.775,857.063,833.386
455,2050595,1287396,0,0,0,0,0,0,0,0,0,0,189.3,327.358,600.983,341.738,776.906,531.415,841.571,858.534,822.609
456,2076041,1287396,0,0,0,0,0,0,0,0,0,0,189.3,327.358,600.983,341.738,776.906,1889.43,2294.69,2618.23,2689.99
457,2101487,1287396,0,0,0,0,0,0,0,0,0,0,189.3,327.358,600.983,341.738,776.906,1250.52,1675.59,2061.86,2234.68
458,2126932,1287396,0,0,0,0,0,0,0,0,0,0,184.542,313.465,569.668,473.02,936.464,674.496,458.635,822.864,1083.86
459,2152378,1287396,0,0,0,0,0,0,0,0,0,0,87.3119,141.122,248.965,401.189,670.189,340.621,231.611,415.546,547.351
460,-2147989,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51094,25.0702,63.179
461,-2122543,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9705,160.714,405.013
462,-2097097,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.6467,148.288,298.748
463,-2071651,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.339,165.657,286.815
464,-2046205,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0935,296.773,466.461
465,-2020759,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80175,424.049,548.199
466,-1995313,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80175,121.531,151.531
467,-1969867,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80175,20.463,15.7317
468,-1944421,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80175,28.3755,22.2066
469,-1918975,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80175,18.1019,15.3961
470,-1893529,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80175,14.2766,15.2673
471,-1868083,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80175,14.2766,15.2673
472,-1842637,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80175,14.2766,15.2673
473,-1817191,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7964,7.91556,10.8573
474,-1791745,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7915,2.08524,6.81528
475,-1766299,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
476,-1740853,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
477,-1715407,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
478,-1689962,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
479,-1664516,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
480,-1639070,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
481,-1613624,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,6.60966
482,-1588178,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,19.2298
483,-1562732,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,30.0618
484,-1537286,1261950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79125,1.78865,32.1579
