"county","jail_2014","jail_1970","jail_1980","jail_1990","jail_2000","black_1990","black_2000","black_2014","black_2010","jail_2010"
37077,218.51,58.68,64.3,138.87,211.49,322.06,519.86,510.08,469.79,227.88
37079,482.05,32.69,13.24,82.22,152.77,218.42,342.06,774.19,594.71,350.11
37081,263.33,176.18,141.45,186.86,229.05,553.88,710.15,589.5,514.92,278.48
37083,298.72,18.6,84.92,185.96,260.72,301.78,417.79,380.88,378.03,295.18
37085,229.3,18.68,45.7,117.79,122.96,483.62,435.4,455.87,492.36,212.54
37087,312.31,38.16,75.12,127.28,130.31,0,1315.79,1030.93,1119.79,252.42
37089,241.46,76.63,35.13,103.03,183.49,483.43,2507.91,799.04,1183.69,232.46
37091,536.64,13.53,74.41,286.43,571.05,380.72,693.6,671.62,682.02,580.39
37093,403.31,221.05,52.48,157.47,268.02,226.69,506.31,822.66,719.33,363.65
37095,254.61,30.88,161.34,264.71,178.62,166.98,285.31,444.9,521.83,213.16
37097,250.09,83.63,70.63,96.46,184.57,381.49,714.33,784.79,794.27,243.17
37099,196.44,20.48,72.06,42.56,115.47,0,698.81,642.67,672.95,185.35
37101,153.68,91.28,67.28,136.64,205.6,442.28,792.32,468.04,530.65,176.51
37103,421.15,0,0,117.31,99.95,272.53,262.01,243.19,251.52,307.7
37105,248.4,89.14,60.39,178.39,266.84,414.06,892.58,697.94,735.2,277.05
37107,576.48,54.59,74.22,143.33,317.59,427.45,577.71,1023.76,645.24,310.38
37109,253.73,72.18,57.32,116.21,136.39,685.67,661.18,733.18,787.11,235.28
37111,323.76,88.81,85.8,113.96,226.39,0,1414.25,799.09,1275.21,275.88
37113,211.88,0,20.3,37.35,170.18,331.13,528.17,1169.59,1169.59,243.66
37115,326.94,19.64,72.77,80.49,136.88,2982.46,11578.95,9904.15,11561.18,406.34
37117,784.39,59.92,56.42,307.15,448.79,681.12,1000.42,1609.09,1567.83,679.06
37119,214.49,123.74,83.98,343.29,279.26,1157.83,887.04,528.12,730.48,291.54
37121,323.68,83.62,63.95,165.18,226.36,0,30043.89,4051.76,7492.84,275.82
37123,416.88,194.36,130.06,121.56,248.64,509.42,622.21,1553.51,1300.64,339.2
37125,231.18,33.4,96.52,120.6,211.94,308.53,1115.82,423.02,532.33,212.38
37127,329.5,103.9,68.47,210.69,291.98,773.48,874.74,825.85,825.85,329.5
37129,335.4,81.03,99.21,217.68,247.03,723.28,1122,1367.7,1370.91,331.92
37131,436.85,81.31,92.02,192.4,552.66,281.98,608.12,606.3,551.12,410.3
37133,235.65,56.08,76.29,86.58,119.15,235.31,365.78,634.33,438.53,130.13
37135,72.43,46.16,24.24,71.99,66.5,337.67,587.51,667.1,661.34,69.86
37137,454.37,0,33.31,141.63,271.29,247.47,1008.65,3509.78,2432.7,405.02
37139,235.69,20.25,83.26,182.36,278.07,402.45,492.83,660.71,491.87,405.17
37141,203.94,18.3,75.2,138.77,192.42,375.59,472.76,274.5,274.5,203.94
37143,235.67,20.24,83.25,182.41,278.04,476.12,725.56,974.74,752.07,405.18
37145,541.16,43.5,50.12,141.16,339.49,386.52,466.84,1057.02,1041.23,479.71
37147,339.53,71.67,78.2,148.3,263.41,323.57,701.52,899.31,946.7,283.49
37149,233.16,143.84,101.11,171.26,182.37,594.68,725.73,646.2,646.2,218.39
37151,225.56,32.53,51.57,86.46,174.62,593.2,1011.72,788.21,801.85,202.85
37153,277.03,85.12,90.12,208.07,378.41,383.19,656.64,621.5,518.58,263.15
37155,430.22,64.08,105.58,181.02,416.2,791.37,863.84,564.64,733.28,415.27
37157,253.73,39.38,71.38,129.82,242.77,366.28,681.07,484.63,494.93,231.93
37159,309.91,51.65,62.46,104.73,227.57,528.74,689.3,743.79,741.42,276.59
37161,478.82,107.89,41.99,145.88,247.26,913.33,1000,540.77,837.83,451.69
37163,524.15,67.66,100.07,162.06,191.2,334.65,490.37,63.31,218.09,407.85
37165,457.48,155.05,103.67,277.16,367.73,570.65,743.1,721.9,887.89,588.75
37167,198.41,35.83,55.67,79,169.65,306.6,463.81,634.92,484.23,193.05
37169,191.08,33.48,40.39,59.31,95.81,419.58,860.83,298.51,462.96,185.11
37171,268.34,45.88,47.77,146.27,155.32,506.91,771.52,550.96,687.1,252.98
37173,597.99,110.95,177.1,293.1,470.84,1117.32,637.52,675.68,1403.06,512.11
37175,353.47,55.43,70.09,126.42,172.89,772.2,920.6,1288.4,1528.78,293.93
37177,205.9,0,56.98,149.06,160.02,115.61,150.01,413.56,413.56,205.9
37179,144.03,46.99,77.23,202.22,121.25,801.44,746.94,740.96,774.92,153.2
37181,545.97,25.25,85.48,271.85,440.96,502.97,874.07,828.34,830.73,519.07
37183,172.47,64.6,65.55,131.55,186.35,411.71,655.92,552.98,661.56,205.98
37185,225.3,88.84,121.28,168.93,235.79,314.45,517.55,411.89,383.63,239.25
37187,254.6,24,36.24,122.1,211.24,202.38,335.46,283.04,346.57,213.15
37189,195.62,60.16,31.48,66.21,102.5,368.79,374.86,236.69,289.63,186.51
37191,261.89,97.21,75.7,136.05,240.68,412.96,459.77,461.54,498.11,263.06
37193,273.25,50.85,57.29,113.85,152.9,461.19,363.46,681.93,605.21,246.06
37195,381.56,94.88,59.88,143.95,360.28,367.52,808.2,851.7,906.44,390.87
37197,135.37,44.37,73.86,77.52,107.24,962.7,571.2,702.58,607.1,120.74
37199,288.13,63.36,64.88,54.1,119.68,1136.36,1515.15,1219.51,1219.51,212.6
38001,71.43,0,0,55.4,67.07,"null",0,16666.67,16666.67,70.22
38003,297.75,34.23,83.48,57.13,214.2,0,0,1612.9,2083.33,287.4
38005,318.05,96.1,103.39,114.53,289.55,"null",5990,3393.33,12350,309.7
38007,281.38,15.19,28.46,124.24,111.88,"null","null",4120,"null",167.5
38009,86.53,64.01,23.64,40.21,33.66,0,0,0,0,68.89
38011,281.15,0,28.48,124.35,112.02,"null",8630,908,7970,167.88
38013,0,0,0,0,0,"null","null",0,0,0
38015,250.09,0,39.57,46.04,152.77,0,2469.18,1201.44,1183.09,209.45
38017,201.65,60.49,51.67,80.43,149.36,2117.65,888.89,1324.5,1324.5,201.65
38019,44.62,21.43,38.62,39.6,35.91,0,0,0,0,42.52
38021,0,25.28,23.35,0,0,0,0,0,0,0
38023,544.95,36.93,77.22,58.46,0,"null","null",3175,0,519.23
38025,280.98,35.34,28.46,124.36,112.03,"null",9850,780.77,1615,167.86
38027,318.15,96.11,103.44,114.57,289.62,"null",9310,1587.27,5304,309.84
38029,250.18,25.28,0,46.04,152.72,"null",8330,6864,4325,209.49
38031,0,303.38,0,0,0,"null",0,0,0,0
38033,281.25,132.98,69.3,122.38,112.03,0,2505,1142.86,621.43,167.95
38035,259.21,30.74,35.52,78.2,155.88,105.82,416.09,917.99,1137.41,224.48
38037,215.24,66.67,39.49,20.33,84.59,"null","null",3245,3306.67,141.92
38039,0,0,0,0,0,"null",0,0,0,0
38041,280.85,0,28.47,124.41,112.02,"null",2286.67,668.75,682.22,167.99
38043,0,77.91,0,0,0,"null",0,"null","null",0
38045,0,0,0,0,0,"null",0,0,0,0
38047,0,0,0,61.39,0,"null",0,"null","null",0
38049,0,38.79,0,0,0,"null",0,0,0,0
38051,0,0,0,0,0,"null","null",0,0,0
38053,80.89,110.22,57.59,26.82,34.02,"null",0,0,0,95.02
38055,242.09,0,34.91,23.6,176.1,"null",0,2777.78,0,384.27
38057,215.24,0,0,20.33,84.61,0,0,2684.33,3083.08,141.93
38059,256.88,52.54,35.38,83.03,144.04,0,0,602.41,0,221.06
38061,47.15,61.48,21.82,24.97,0,"null",0,0,0,87.36
38063,318.21,96.14,103.38,114.55,289.43,"null",4176.67,1295.29,3465,309.77
38065,0,0,0,0,0,"null",0,0,0,0
38067,180.63,16.44,16.04,25.99,91.61,0,0,0,0,180.96
38069,1312.74,85.06,84.08,35.89,181.09,"null","null",22727.27,20000,1441.93
38071,318.07,96.12,103.4,114.52,289.48,0,2458.89,1620.7,3167.04,309.67
38073,0,0,0,0,0,"null",0,0,0,0
38075,86.55,64.01,23.64,40.21,33.66,0,0,0,0,68.89
38077,36.73,9.22,35.12,109.01,93.06,0,0,0,0,74.08
38079,168.29,219.82,109.98,33.35,68.74,0,0,0,0,167.76
38081,0,58.89,0,0,0,"null",0,0,0,0
38083,0,0,0,0,0,"null","null","null","null",0
38085,240.66,162,57.6,138.96,162.01,"null",0,2350,0,213.24
38087,281.44,15.19,28.51,124.2,112.02,"null","null",1093.33,1980,167.66
38089,281,15.2,28.47,124.37,112.06,14504.44,1662.56,342.3,395.85,167.86
38091,0,0,0,0,0,"null",0,0,0,0
38093,215.81,21.17,68.55,186.92,427.81,6250,6250,3030.3,3369.56,217.98
38095,318.22,96.16,103.39,114.48,289.51,"null",9940,2465.71,8470,309.72
38097,57.96,17.74,114.5,33.53,100.67,0,0,0,0,102.78
38099,296.52,0,44.51,49.86,141.49,0,0,0,0,259.58
38101,247.9,38.54,25.59,70.47,142.84,0,393.57,519.26,848.11,187.16
38103,0,22.58,0,0,0,"null",0,0,0,0
38105,545.07,26.34,77.25,58.43,0,0,0,1898.31,0,519.46
39001,330.42,46.1,123.76,137.41,156.85,5882.35,2564.1,787.4,900.9,275.73
39003,332.12,120,114.98,215.41,323.49,814.63,1325.52,1274.52,981.17,299.81
39005,294.36,85.63,106.54,155.54,151.07,1682.24,1771.87,1049.87,1871.66,284.47
39007,208.3,59.3,40.55,167.17,155.51,435.49,985.22,856.46,889.36,170.23
39009,171.66,38.05,26.06,59.58,165.28,178.28,161.89,160.75,77.73,167.49
39011,186.72,44.18,54.47,72.15,179.54,4415.58,4852.32,1058.2,3289.47,235.34
39013,227.17,40.23,46.81,62.92,144.54,370.54,336.79,510.2,464.65,196.85
39015,259.42,0,118.31,138.67,155.36,0,468.54,1623.38,1345.49,189.88
39017,229.79,64.31,88.86,123.72,224.22,1006.59,1383.16,74.6,496.46,268.32
39019,116.62,47,42.78,140.51,95.64,0,1052.63,1000,1000,114.85
39021,175.33,86.69,62.88,70.19,90,216.11,550.76,572.21,597.9,171.69
39023,238.9,56.21,95.24,168.95,196.76,752.74,919.43,683.93,901.54,243.14
39025,252.79,56.09,52.06,144.92,241.42,383.63,1285.5,1258.81,1244.25,253.45
39027,263.6,95.8,49.37,85.74,130.05,227.79,540.25,1023.02,1180.84,275.84
39029,187.55,62.02,51.97,1.45,250.92,340.91,2269.21,1271.19,1396.37,212.53
39031,267.44,74.57,77.59,143.85,196.43,551.18,1447.88,1212.12,1358.7,262.3
39033,424.9,65.96,75.04,105.34,220.05,0,7129.63,1628.66,1996.53,388.8
39035,271.54,111.38,95.54,158.21,223.33,453.63,572.99,642.48,642.16,252.87
39037,120.5,20.91,37.38,75.19,70.28,2113.82,641.03,588.24,588.24,109.95
39039,566.3,77.9,78.25,218.44,590.6,0,13132.42,9304.85,12337.36,565.74
39041,149.79,44.37,39.92,127.22,124.59,1566.52,678.95,970.46,858.38,137.04
39043,274.87,63.71,74.35,84.34,200.19,645.33,922.21,1138.56,1038.96,212.33
39045,272.2,92.2,47.12,57.06,115.61,106.38,309.24,768.71,611.74,226.42
39047,324.83,136.96,90.15,154.59,206.04,0,2763.82,990.1,1115.14,296.35
39049,239.73,97.1,111.92,181.36,280.37,610.02,1011.61,42.18,404.94,250.2
39051,566.23,52.01,46.05,218.43,590.5,0,87666.14,27432.23,47581.7,565.92
39053,56.79,63.02,57.25,55.57,105.47,239.46,564.79,1549.05,819.67,174.23
39055,160.21,49.98,67.84,67.1,114.49,387.48,479.17,2736.6,1847.08,119.95
39057,209.38,58.16,88.44,122.29,228.36,828.81,415.39,644.47,569.61,229.16
39059,299.83,76.51,68.93,88.93,240.42,690.45,1457.84,1629.33,1534.2,280.41
39061,324.57,117.51,140.14,243.97,375.33,673.55,1085.81,748.32,724.85,296.62
39063,187.02,54.72,63.69,107.42,225.07,817.44,1319.56,1574.8,1504.26,197.32
39065,254.67,68.95,105.27,52.95,35.84,0,0,4008.29,1759.24,248.16
39067,80.96,29.61,45.88,43.91,56.29,0,408.16,344.83,344.83,64.3
39069,566.18,96.59,49.28,218.39,590.55,0,34069.17,22319.33,42254.46,565.97
39071,235.6,95.23,114.21,113.44,126.3,325.2,757.08,199.6,1263.16,230.69
39073,171.67,83.65,81.64,82.05,165.3,0,438.31,622.82,276.77,167.54
39075,114.84,38.82,47.49,64.93,198.71,0,5324.68,1307.19,1942.36,135.66
39077,273.66,37.65,34.57,75.46,201.82,275.48,2326.69,1270.42,1522.59,252.03
39079,235.72,106.52,47.23,65.67,119.21,899.22,1240.51,1587.3,1541.9,203.18
39081,215.06,34.82,34.4,52.42,204.86,288.43,1535.09,1846.86,2040.63,237.48
39083,139.89,96.76,65.75,114.81,108.85,0,1061.17,1923.08,1923.08,142.19
39085,236.21,53.29,48.35,90.09,176.61,1478.9,2667.1,1572.53,1702.61,201.36
39087,162.44,66.55,87.4,105.25,128.59,292.89,990.48,489.24,960.57,155.02
39089,242.02,40.92,69.6,116.8,171.87,868.33,879.34,529.66,877.19,225.94
39091,251.19,38.54,39.88,139.46,155.96,558.66,634.06,1291.25,1234.33,263.55
39093,211.14,75.14,63.6,116.29,172.75,463.77,812.75,658.79,784.47,211.48
39095,153.4,182.11,133.36,196.9,119.56,589.07,450.84,454.2,389.27,116.28
39097,175.32,84.79,59.64,68.26,90.01,175.37,154.61,184.05,182.76,171.7
39099,371.98,65.66,80.02,137.51,202.91,733.18,935.81,1311.04,1022.17,234.81
39101,254.71,108.49,69.15,134.71,210.71,791.51,496.74,628.31,303.64,248.16
39103,178.77,72.89,44.54,58.66,218.52,1005.59,3128.46,1419.99,1294.93,154.15
39105,178.51,25.85,43.1,49.58,98.77,0,547.34,595.68,710.49,160.08
39107,216.93,9.94,29.23,55.08,69.84,50000,3703.7,1428.57,1388.89,163.11
39109,192.01,62.63,79.02,131.78,221.37,331.8,6567.9,1319.41,1159.95,349.76
39111,0,44.75,31.44,50.73,0,0,0,0,0,0
39113,237.01,104.95,95.17,142.86,217.04,437.33,777.32,496.18,557.25,209.89
39115,171.66,28.22,46.34,57.6,165.22,831.02,110.27,129.87,63.95,167.47
39117,176.78,178.52,64.32,86.12,539.66,0,28444.45,1063.83,9945.26,441.69
39119,387.69,58.19,67.78,124.65,199.84,346.77,1610.1,1103.92,1993.62,388.14
39121,222.74,0,46.85,81.03,149.84,0,109.65,826.45,719.03,222.45
39123,344.81,45.02,77.72,174.9,313.19,1694.92,5090.31,1672.24,2059.39,314.73
39125,214.17,62.42,77.29,135.52,148.09,2923.08,0,0,0,214.17
39127,171.63,31.87,39.42,66.2,165.29,0,2001.92,847.89,580.64,167.47
39129,307.05,63.68,105.46,51.47,180.55,172.17,578.42,356.23,939.96,279.52
39131,235.19,83.53,59.28,22.13,134.88,0,3910.62,1965.57,2753.14,193.16
39133,136.94,55.02,53.42,32.52,131.88,411.88,662.43,601.02,601.02,136.94
39135,242.93,33.24,46.22,53.03,172.38,0,10947.71,6896.55,6730.77,234.87
39137,243.94,34.89,36.33,43.59,93.86,0,0,3409.09,5000,238.84
39139,293.98,141.11,79.53,132.69,129.24,344.32,214.53,665.9,586.24,237.78
39141,311.36,83.48,94.7,116.75,202.98,235.82,355.95,679.25,528.3,296.31
39143,189.2,53.19,63.9,180.63,188.97,1818.18,1515.15,1847.58,1675.47,187
39145,235.14,99.13,66.16,137.89,134.86,303.06,1047.92,771.95,966.42,193.2
39147,404.97,44.52,63.97,122.14,197.37,0,272.85,9782.61,1447.88,147.83
39149,299.37,109.19,48.39,132.88,355.98,763.36,2745.48,2372.48,3849.94,319.17
39151,178.84,93.3,68.04,106.96,171.23,641.11,702.34,812.85,873.34,180.67
39153,186.63,73.75,67.29,81.2,242.84,411.75,1006.94,535.62,749.78,181.73
39155,235.93,53.28,48.82,46.41,151.65,495.41,978.4,627.88,1047.39,213.68
39157,173,60.35,73.09,66.51,138.76,3236.07,884.96,6333.33,4557.76,163.07
39159,175.31,111.19,61.47,79.28,90.02,0,335.07,475.7,511.53,171.7
39161,0,34.69,0,0,0,0,0,0,0,0
39163,171.73,90.24,26.07,59.56,165.18,39144,1066.22,636.8,506.17,167.54
39165,189.95,74.62,69.81,89.27,163.97,329.22,695.55,490.28,442.42,179.81
39167,178.46,86.36,73.66,117.68,98.77,267.69,419.28,468.93,555.37,160.07
39169,152.64,33.85,70.02,121.51,142.86,800.8,1841,1012.83,949.71,144.77
39171,566.15,56.16,58.04,218.45,590.58,0,24564.6,12466.62,17794.12,565.9
39173,152.39,55.87,35.24,84.74,103.25,674.39,606.74,850.92,874.91,166.66
39175,147.94,79.75,74.87,90.44,103.12,0,5000,1204.82,1666.67,143.17
40001,419.54,208.43,136.16,111.86,259.77,"null",13756.61,36111.11,36111.11,365.27
40003,208.93,71.46,131.93,157.19,187.7,0,390.62,414.94,414.94,228.2
40005,650.31,183.99,85.1,148.28,210.11,383.14,739.57,1138.95,929.98,511.57
40007,757.13,101.06,171.84,244.92,168.3,0,0,0,0,520.39
40009,716.94,87.5,167.65,133.54,349.7,1546.39,387.6,1411.76,1341.06,679.53
40011,608.83,117.47,100.39,213.51,236.1,777.29,328.95,1923.08,1402.44,499.58
40013,423.64,167.94,56.14,146.04,291.15,0,708.38,1658.38,1490.24,395.86
40015,628.8,171.8,143.24,260.3,426.8,614.04,1642.86,4005.34,2800.83,552.37
40017,225.95,174.83,78.2,87.86,48.57,725.81,1146.32,670.64,597.99,190.4
40019,616.08,86.09,98.17,221.78,432.08,642.33,1333.25,1473,1754.39,543.41
40021,422.34,82.38,46.51,67.43,103.93,0,226.76,840.34,648.15,321.41
40023,791.64,351.21,205.94,209.48,512.39,483.56,904.13,1820.02,1820.02,791.64
40025,451.13,119.76,44.17,251.97,289.38,"null",0,0,0,452.13
40027,238.86,32.5,37.93,95.16,89.39,591.56,435.37,1858.38,1590.68,195.52
40029,427.47,389.23,206.01,164.08,414.36,0,0,1960.78,2777.78,415.28
40031,338.9,113.87,100.92,163.05,164.47,385.23,376.72,748.58,712.95,319.02
40033,1159.2,25.13,88.62,329.3,582.92,0,2919.71,3389.83,3361.34,1028.32
40035,784.36,44.82,106.41,164.12,363.83,0,503.78,3250,2329.98,579.04
40037,626.53,85.45,43.31,110.43,270.17,1435.32,351.49,1729.56,1464.44,511.92
40039,757.03,46.76,112.28,239.09,363.31,436.97,1486.99,6013.99,5079.3,683.45
40041,353.41,194.21,41.79,153.18,180.42,0,0,751.88,0,331.45
40043,1465.46,179.69,92.62,193.67,526.8,0,52777.78,23529.41,23529.41,1197.79
40045,321.8,32.67,48.15,103.13,577.29,"null",0,0,0,274.89
40047,597.54,115.55,95.62,157.5,220.59,1158.24,1344.94,2005.35,1994.09,513.4
40049,482.18,126.9,100.14,122.34,348.39,0,777.78,4924.24,3328.54,440.22
40051,994.05,98.07,107.63,145.93,353.7,603.35,3690.89,17593.53,17593.53,994.05
40053,923.19,0,47.99,150.99,991.08,"null",33333.33,3636.36,5833.33,774.98
40055,751.13,85.32,205.31,351.88,1029.6,785.5,820.57,1070.66,1070.66,751.13
40057,872.6,35.47,73.2,150.98,329.52,3225.81,676.82,3225.81,2707.01,689.8
40059,216.36,65.21,116.4,135.59,367.07,"null","null",0,0,482.5
40061,789,35.4,51.55,109.71,377.18,0,0,2597.4,2389.71,662.01
40063,261.24,158.54,118.72,183.07,288.1,490.2,408.04,548.7,702.25,430.7
40065,855.52,53.21,143.57,44.65,11.1,62.81,200.94,2043.8,2475.93,733.6
40067,2524.99,97.56,93,222.5,2722.83,0,12307.69,29166.67,4615.38,637.59
40069,562.77,344.31,131.66,85.58,458.69,0,0,1630.44,1264.04,503.89
40071,689.58,57.49,85.78,177.12,301.49,399.2,1919.72,3174.6,2960.97,406.87
40073,376.77,190.27,152.74,139.65,187.37,1656.05,671.14,1829.27,1500,312.34
40075,519.21,632.47,65.9,292.34,409.92,1139.24,1828.63,3092.78,2500,457.47
40077,388.52,94.82,94.87,106.31,210.84,0,1282.05,961.54,1086.96,364.41
40079,567.41,123.13,82.94,97.85,200.37,0,649.21,14351.32,9990.76,433.43
40081,439.65,88.37,39.29,94.62,232.81,397.35,1063.83,1821.86,1409.19,361.25
40083,405.09,168.42,116.41,123.84,194.18,277.58,641.78,937.21,1193.57,432.6
40085,15768.13,60.42,145.79,213.21,238.69,0,1169.59,1298.7,1637.93,10024.19
40087,277.46,107.22,59.95,81.84,193.71,2649.77,2994.79,395.26,1603.98,247.97
40089,14.72,91.8,90.23,99.89,310.9,543.77,958.98,52.06,1108.31,582.64
40091,8.33,207.04,106.66,153.41,235.89,398.23,618.56,201.21,201.21,20.24
40093,260.59,136.43,82.47,125.7,228.26,"null",0,0,0,227.52
40095,578.58,0,0,407.59,523.1,0,2922.08,2450.98,3108.11,602.52
40097,404.72,100.9,81.6,97.07,248.73,0,0,0,0,404.72
40099,427.2,66.24,22.18,199.72,308.76,925.93,632.91,1630.44,1388.89,400.83
40101,701.05,188.72,125.66,186.1,346.04,958.83,841.57,2271.05,1500.9,519.49
40103,336.09,103.16,130.11,71.62,178.67,2960.93,1961.36,588.24,810.69,310.29
40105,854.05,52.44,82.32,107.6,652.39,717.95,5590.06,8333.33,8863.64,841.33
40107,434.23,118.16,64.37,136.32,374.24,0,1103.23,727.8,985.05,485.92
40109,432.19,166.58,107.53,168.45,496.17,814.63,2107.92,888.29,19.27,439.85
40111,1063.83,85.91,60.2,189.07,343.76,487.61,661.17,2755.56,1002.09,761.96
40113,298.48,203.64,64.55,121.74,265.52,109.09,402.92,257.93,257.93,298.48
40115,678.73,58.73,125.39,191.04,349.87,0,1730.42,1428.57,2543.29,675.06
40117,529.2,121.69,75.76,68.27,227.67,1428.57,2276.3,2362.2,2443.61,509.23
40119,316.2,263.49,43.99,85.66,136.96,803.86,553.15,3065.13,2061.65,272.5
40121,446.33,130.24,78.19,109.45,224.42,360.87,964.91,1409.55,1036.81,632.83
40123,700.7,63.5,96.34,143.76,171.27,1170.02,1230.23,788.44,1593.62,539.56
40125,723.31,153.26,98,106.71,159.15,346.11,561.8,2415.73,1856.51,540.81
40127,251.03,423.08,61.5,167.81,259.61,0,2482.27,3773.58,3773.58,334.13
40129,1126.13,0,81.72,182.8,793.65,0,25000,8695.65,17361.11,1006.98
40131,309.38,144.64,53.12,81.51,143.12,0,1527.66,1060.07,1134.1,299.06
40133,1005.18,102.35,69.37,146.75,231.29,300.75,595.87,5970.15,3880.87,748.01
40135,380.11,82.13,62.12,113.8,32.06,0,627.62,699.3,1072.08,365.66
40137,646.52,85.57,118.47,157.77,275.17,1205.27,2018.45,3072.2,2737.92,552.75
40139,401.08,106.49,109.4,167.91,343.71,0,1296.3,1627.49,1845.82,550.46
40141,1870.53,55.06,112.15,227.47,575.13,853.43,2385.5,7616.71,6961.26,1651.37
40143,382.43,127.83,116.69,150.88,259.1,665.49,1050.16,1127.95,1068.12,346.9
40145,197.08,120.56,24.14,64.11,127.69,264.94,695.89,1456.77,1421.86,184.08
40147,635.91,60.58,79.3,98.93,250.31,645.99,1533.02,1890.36,1813.08,490.5
40149,743.09,58.46,70,185.24,318.85,12500,0,0,0,630.36
40151,314.67,118.22,76.41,147.93,156.7,0,0,1030.93,0,272.7
40153,749.42,74.76,118.84,46.03,224.4,0,529.1,0,0,597.02
41001,373.06,182.27,164.13,193.94,313.76,0,2777.78,934.58,1190.48,354.16
41003,44.94,18.52,47.86,48.62,74.23,324.83,442.71,220.75,249.38,62.39
41005,219.07,57.31,52.88,115.9,195.87,1108.03,1135.68,738.75,714.71,199
41007,264.51,45.4,126.3,182.07,285.69,1265.82,645.16,588.24,588.24,253.32
41009,115.32,69.76,77.02,107.56,201.76,4761.9,1556.78,1612.9,1776.27,239.91
41011,221.36,54.07,102,353.12,500.93,9589.04,2013.42,655.74,763.36,181.12
41013,118.77,0,143.92,206.66,195.09,0,11111.11,0,0,119.13
41015,275.09,211.34,134.17,293.36,326.29,0,5114.64,2247.19,2995.39,248.76
41017,205.83,63.6,80.27,117.56,220.21,2173.91,744.88,1049.47,606.06,179.48
41019,349.47,104.41,140.69,210.8,280.38,2717.39,2941.18,1025.64,647.25,297.51
41021,298.78,72.55,152.76,119.39,367.4,"null",1310,500,510,369.1
41023,277.77,127.44,76.25,117.99,617.92,0,56160,2828.67,5291.88,493.57
41025,369.17,179.57,52.41,258.44,263.09,"null",0,12500,12500,234.34
41027,298.81,86.42,105.73,184.82,367.63,0,662.92,494.78,509.09,369.07
41029,140.3,118.89,156.58,301.15,272.21,1522.84,341.3,297.18,535.14,146.12
41031,705.05,95.11,153.26,149.29,210.2,0,0,714.29,0,667.66
41033,217.34,89.3,200.39,296.46,97.18,1515.15,1176.47,1562.5,704.23,250.57
41035,275.44,50.59,179.8,117.07,308.11,0,1151.52,1507.54,1450.28,275.52
41037,183.26,75.6,164.3,149.42,164.38,0,0,0,0,191.29
41039,120.42,85.29,133.8,176.99,249.34,1450.38,1633.22,609.59,1034.48,139.04
41041,561.92,0,104.71,161.66,375.62,0,0,4347.83,0,472.5
41043,218.04,50.03,82.9,75.62,279.42,0,2008.93,700.53,715.86,225.81
41045,447.81,152.26,161.99,151.1,441.53,2941.18,472.64,579.71,579.71,447.81
41047,182.23,78.7,95.39,219.09,420.5,1666.67,1593.01,662.25,1096.89,293.1
41049,259.09,78.7,128.88,121.06,264.92,11340,12948,550.15,1960.92,244.61
41051,201.14,188.82,138.63,258.76,407.24,1150.92,1840.63,993.62,1129.14,204.38
41053,253.55,31.68,128.43,102.47,127.11,0,0,3195.49,0,242.43
41055,298.84,72.61,152.68,119.27,367.27,"null","null",286.36,474.29,368.55
41057,628.08,287.46,125.23,131.92,576.76,0,11904.76,29824.56,30158.73,597.86
41059,259.11,78.68,128.84,121.08,264.92,333.31,1842.09,464.76,1133.51,244.65
41061,222.11,24.88,165.57,203.68,231.74,4666.67,1162.79,1020.41,1020.41,211.76
41063,0,0,0,0,0,"null",0,0,0,0
41065,298.82,72.58,152.76,119.31,367.62,0,833.05,370.7,519.46,369.08
41067,199.27,53.56,63.53,84.33,195.4,451.13,705.96,662.32,693.89,206.15
41069,277.8,127.42,76.22,118.03,617.87,"null",84053.34,1682.22,4380,493.61
41071,284.36,62.07,145.18,140.94,347.91,0,13928.57,596.66,382.65,289.5
42001,395.87,66.26,69.91,164.16,330.45,1522.49,3513.51,2535.93,3053.85,387.96
42003,288.94,83.52,48.42,125.16,262.05,667.39,1539.8,49.52,1529.77,316.63
42005,310.99,12.92,42.98,85.18,148.24,1633.8,1068.38,3611.74,3273.81,284.27
42007,280.07,43.56,60.81,147.9,175.36,1324.5,1978.74,1784.26,2055.92,276.04
42009,459.56,43.37,70.28,162.56,248.12,7058.82,14233.58,3750,5555.56,449.72
42011,434.21,101.71,100.69,249.3,350.38,1539.96,2693.14,2004.84,1993.62,384.09
