"county","black_pop_1980","total_pop_1980","black_pop_2010","total_pop_2010","black_pop_2000","total_pop_2000","black_pop_1960","total_pop_1960","black_pop_1910","total_pop_1910"
47155,162,41418,711,89889,396,71170,184,24251,378,22296
47157,324664,777113,483381,927644,435824,897472,227445,627019,91719,191439
47159,600,14935,410,19166,448,17712,614,12059,2325,18548
47161,133,8665,188,13324,159,12370,232,7851,1806,14860
47163,2607,143968,3329,156823,2888,153048,2471,114139,1535,28120
47165,5084,85790,10311,160645,7540,130449,4118,36217,5386,25621
47167,8786,32930,11449,61081,10202,51271,11188,28564,13353,29459
47169,898,6137,754,7870,824,7259,828,4914,1781,5874
47171,4,16362,36,18313,12,17667,5,15082,131,7201
47173,1,11707,22,19109,18,17808,2,8498,30,11414
47175,4,4728,23,5548,7,5508,31,3671,48,2784
47177,1199,32653,1142,39839,1211,38276,1117,23102,1949,16534
47179,3004,88755,4814,122979,4091,107198,2501,64832,2267,28968
47181,168,13946,978,17021,1145,16842,206,11908,845,12062
47183,2070,32896,2736,35021,2424,34895,1755,24227,3470,31929
47185,431,19567,459,25841,378,23102,428,15577,899,15420
47187,5202,58108,7941,183182,6564,126638,5051,25267,7828,24213
47189,4873,56064,7297,113993,5563,88809,4117,27668,6303,25394
48001,8164,38381,12310,58458,12941,55109,8358,28162,11323,29650
48003,282,13323,222,14786,214,13004,279,13450,1,975
48005,9625,64172,13035,86771,11792,80130,7062,39814,2435,17705
48007,277,14260,303,23158,322,22497,281,7006,136,2106
48009,18,7266,40,9054,7,8854,19,6110,3,6525
48011,4,1994,11,1901,6,2148,3,1966,0,2682
48013,122,25055,359,44911,230,38628,178,18828,228,10004
48015,2580,17726,2668,28417,2509,23590,2953,13777,5018,17699
48017,181,8168,86,7165,84,6594,365,9090,0,312
48019,20,7084,98,20485,58,17645,19,3892,34,4921
48021,4259,24726,5772,74171,5072,57733,5291,16925,9428,25344
48023,179,4919,75,3726,137,4093,233,5893,3,8411
48025,673,26030,2592,31861,3203,32359,536,23755,568,12090
48027,25873,157889,66700,310235,48624,237974,10651,94097,6302,49186
48029,69201,988800,128892,1714773,100025,1392931,45314,687151,11642,119676
48031,77,4681,69,10497,62,8418,103,3657,350,4311
48033,3,859,0,641,1,729,0,1076,0,1386
48035,296,13401,296,18212,330,17204,363,10809,848,19013
48037,16498,75301,22387,92565,20913,89306,14364,59971,12734,34827
48039,13152,169587,37761,313166,20540,241767,9073,76204,6237,13299
48041,10350,93588,21414,194851,16333,152415,9340,44895,8827,18919
48043,58,7573,104,9232,108,8866,44,6434,71,5220
48045,120,2579,41,1637,41,1790,191,3577,0,2162
48047,6,8428,37,7223,15,7976,11,8609,NULL,NULL
48049,1571,33057,1382,38106,1509,37674,743,24728,525,22935
48051,2693,12313,2098,17187,2481,16470,3497,11177,8587,18687
48053,277,17803,766,42750,519,34147,171,9265,292,10755
48055,3867,23637,2585,38066,2735,32194,2582,17222,5378,24237
48057,629,19574,565,21381,542,20647,818,16592,491,3635
48059,4,10992,141,13544,29,12905,2,7929,4,12973
48061,722,209727,2155,406220,1617,335227,922,151098,74,27158
48063,2369,9275,2163,12401,2217,11549,2984,7849,4415,9551
48065,20,6672,35,6182,38,6516,22,7781,0,2127
48067,6460,29430,5315,30464,5927,30438,6972,23496,9952,27587
48069,336,10556,162,8062,188,8285,372,8923,0,1850
48071,2658,18538,2872,35096,2542,26031,2289,10379,1032,4234
48073,7039,38127,7498,50845,7446,46659,8522,33120,7641,29038
48075,364,6950,698,7041,1083,7688,520,8421,0,9538
48077,67,9582,57,10752,46,11006,82,8351,101,17043
48079,281,4825,125,3127,169,3730,292,6417,0,65
48081,0,3196,8,3320,75,3864,4,3589,0,6412
48083,397,10439,197,8895,202,9235,321,12458,253,22618
48085,6260,144576,66387,782341,23561,491675,4407,41247,2206,49021
48087,341,4648,134,3057,171,3206,534,6276,3,5224
48089,3436,18823,2740,20874,3017,20390,4595,18463,7074,18897
48091,383,36446,1727,108472,741,78021,411,19844,232,8434
48093,3,12617,53,13974,62,14026,2,11865,12,27186
48095,0,2915,77,4087,39,3966,3,3672,7,6654
48097,1204,27656,1054,38437,1112,36363,847,22560,1688,26603
48099,10774,56767,11943,75388,16344,74978,1293,23961,488,21703
48101,201,2947,133,1505,188,1904,341,4207,1,4396
48103,128,4600,125,4375,116,3996,223,4699,0,331
48105,51,4608,30,3719,28,4099,126,4209,4,1296
48107,530,8859,209,6059,275,7072,873,10347,0,1765
48109,0,3315,15,2398,21,2975,7,2794,NULL,NULL
48111,165,6531,84,6703,102,6222,58,6302,6,4001
48113,287541,1556390,528200,2368139,450557,2218899,137954,951527,24355,135748
48115,637,16184,905,13833,1297,14985,1059,19185,2,2320
48117,395,21165,242,19372,280,18561,254,13187,68,3942
48119,397,4839,380,5231,441,5327,830,5860,809,14566
48121,6173,143126,55534,662614,25369,432976,2884,47432,2210,31258
48123,2054,18903,1876,20097,2209,20013,2786,20683,4753,23501
48125,163,3539,99,2444,226,2762,257,4963,2,3092
48127,67,11367,99,9996,90,10248,53,10095,29,3460
48129,174,4075,164,3677,151,3828,215,4449,38,5284
48131,10,12517,110,11782,71,13120,7,13398,8,8964
48133,371,19480,335,18583,399,18297,344,19526,57,23421
48135,5154,115374,6141,137130,5583,121123,4814,90995,0,1178
48137,2,2033,11,2002,17,2162,7,2317,4,3768
48139,7433,59743,13482,149610,9626,111360,10243,43395,9623,53629
48141,18151,479899,24864,800647,20809,679622,8571,314070,1562,52599
48143,181,22560,451,37890,269,33001,114,16236,589,32095
48145,4883,17946,4524,17866,5100,18576,6955,21263,12612,35649
48147,1824,24285,2312,33915,2488,31242,2446,23880,5366,44801
48149,1687,18832,1632,24554,1528,21804,2874,20384,7361,29796
48151,246,5891,136,3974,120,4344,377,7865,9,12596
48153,401,9834,232,6446,263,7771,893,12369,0,4638
48155,132,2158,53,1336,53,1622,271,3125,6,5726
48157,20420,130846,125818,585375,70356,354452,8104,40527,11422,18168
48159,409,6893,417,10605,373,9458,395,5101,735,9331
48161,3198,14830,3193,19816,3378,17867,4918,12525,8772,20557
48163,62,13785,584,17217,792,16252,60,10112,151,8895
48165,357,13150,305,17526,330,14467,353,12267,0,1255
48167,36328,195940,40112,291309,38625,250158,29846,140364,8747,44479
48169,326,5336,420,6461,234,4872,321,6611,36,1995
48171,21,13532,89,24837,43,20814,16,10048,116,9447
48173,1,1304,15,1226,7,1406,13,1118,5,1143
48175,475,5193,343,7210,334,6928,626,5429,1501,9909
48177,1962,16883,1468,19807,1563,18628,3242,17845,8212,28055
48179,992,26386,1097,22535,1330,22744,910,31535,2,3405
48181,6312,89796,7081,120877,6471,110595,6421,73043,7753,65996
48183,17807,99487,24390,121730,22115,111379,15891,69436,7781,14140
48185,3769,13580,4390,26604,4700,23552,4844,12709,9858,21205
48187,3155,46708,8512,131533,4460,89023,3296,29017,5681,24913
48189,2046,37592,1925,36273,2121,36602,1988,36798,5,7566
48191,507,5594,242,3353,311,3782,959,7322,2,8279
48193,0,8297,46,8517,12,8229,2,8488,8,15315
48195,2,6209,36,5613,2,5369,7,6208,0,935
48197,520,6368,246,4139,228,4724,969,8275,40,11213
48199,4138,40721,3193,54635,3324,48073,4003,24629,2550,12947
48201,473695,2409547,775492,4092459,628619,3400578,246351,1243158,30950,115693
48203,16447,52265,14398,65631,14926,62110,19740,45594,23698,37243
48205,20,3987,418,6062,451,5537,2,2171,3,1298
48207,345,7725,220,5899,170,6093,642,11174,84,16249
48209,1102,40594,5536,157107,3588,97589,1101,19934,2165,15518
48211,8,5304,9,3807,52,3351,0,3185,0,3170
48213,4620,42606,4887,78532,4842,73277,4511,21786,4177,20131
48215,544,283229,4569,774769,2807,569463,456,180904,62,13728
48217,2551,25024,2224,35089,2391,32321,3665,23650,4856,46760
48219,929,23230,837,22935,846,22716,1237,22340,0,137
48221,18,17714,252,51182,134,41100,50,5443,212,10008
48223,2552,25247,2483,35161,2554,31960,2318,18594,3283,31038
48225,7213,22299,6179,23732,6476,23185,7444,19376,12548,29564
48227,1330,33142,2181,35012,1390,33627,1672,40139,4,8881
48229,11,2728,48,3476,11,3344,13,3343,NULL,NULL
48231,7006,55248,7133,86129,7242,76596,6408,39399,4579,48116
48233,687,26304,558,22150,574,23857,691,34419,1,892
48235,0,1386,11,1599,7,1771,10,1183,1,1283
48237,71,7408,340,9044,486,8763,85,7418,118,11817
48239,1376,13352,988,14075,1099,14391,1693,14040,2114,6471
48241,5942,30781,5959,35710,6341,35604,5496,22100,4731,14000
48243,2,1647,23,2342,20,2207,1,1582,47,1678
48245,70810,250938,85291,252273,85046,252051,57171,245659,10676,38182
48247,0,5168,22,5300,24,5281,3,5022,NULL,NULL
48249,214,36498,237,40838,237,39326,389,34548,NULL,NULL
48251,1923,67649,3979,150934,3166,126811,1668,34720,1637,34460
48253,758,17268,2344,20202,2392,20785,1110,19299,259,24299
48255,387,13593,1377,14824,1667,15446,424,14995,793,14942
48257,7393,39015,10730,103350,7511,71313,8931,29931,8374,35323
48259,24,10635,167,33410,83,23743,40,5889,253,4517
48261,0,543,5,416,3,414,0,884,NULL,NULL
48263,13,1145,8,808,2,859,47,1727,1,2655
48265,757,28780,884,49625,776,43653,702,16800,248,5505
48267,2,4063,18,4607,4,4468,8,3943,0,3261
48269,11,425,0,286,0,356,44,640,8,810
48271,90,2279,53,3598,57,3379,189,2452,158,3401
48273,1291,33358,1201,32061,1167,31549,1011,30052,NULL,NULL
48275,385,5329,214,3719,294,4253,561,7857,17,9625
48277,6291,42156,6703,49793,6534,48499,6369,34234,10993,46544
48279,1145,18669,598,13977,632,14709,1663,21896,1,540
48281,166,12005,632,19677,550,17762,285,9418,436,9532
48283,4,5514,34,6886,208,5866,7,5972,93,4747
48285,1447,19004,1301,19263,1305,19210,2100,20174,4384,26418
48287,1764,10952,1807,16612,1892,15657,2139,8949,4039,13132
48289,1907,9594,1202,16801,1593,15335,3796,9951,6878,16583
48291,6751,47088,8202,75643,8996,70154,7396,31595,3401,10686
48293,4699,20224,4103,23384,4205,22051,5804,20413,9247,34621
48295,1,3766,25,3302,16,3057,1,3406,3,2634
48297,5,9606,502,11531,301,12309,18,7846,36,3442
48299,39,10144,112,19301,51,17044,46,5240,62,6520
48301,0,91,0,82,0,67,10,226,1,249
48303,15780,211651,20952,278831,18602,242628,12306,156271,5,3624
48305,301,8605,127,5915,186,6550,665,10914,0,1713
48307,219,8735,160,8283,129,8205,319,8815,189,13405
48309,27254,170755,34767,234906,32428,213517,24036,150091,17234,73250
48311,1,789,8,707,10,851,0,1116,58,1091
48313,2639,10649,2719,13664,2959,12940,2236,6749,2757,10318
48315,3597,10360,2325,10546,2616,10941,4210,8049,6725,10472
48317,118,4684,78,4799,75,4746,209,5068,1,1549
48319,11,3683,18,4012,5,3738,23,3780,70,5683
48321,5507,37828,4200,36702,4829,37957,5323,25744,4457,13594
48323,11,31398,135,54258,146,47297,29,14508,96,5151
48325,99,23164,1012,46006,866,39304,174,18904,449,13415
48327,5,2346,13,2242,12,2360,38,2964,24,2707
48329,7119,82636,9087,136872,8101,116009,6265,67717,26,3464
48331,3061,22732,2473,24757,2678,24238,4019,22263,9485,36780
48333,5,4477,26,4936,65,5151,1,4467,7,9694
48335,471,9088,1060,9403,1242,9698,830,11255,192,8956
48337,2,17410,53,19719,34,19117,0,14893,27,25123
48339,6167,128487,19401,455746,10258,293768,6125,26839,7104,15679
48341,37,16575,336,21904,139,20121,2,14773,0,561
48343,3189,14629,2976,12934,3148,13048,3384,12576,3706,10439
48345,99,1950,24,1210,50,1426,266,2870,0,2396
48347,8024,46786,11731,64524,9908,59203,7508,28046,7030,27406
48349,7117,35323,6606,47735,7577,45124,8531,34423,10968,47070
48351,3197,13254,2901,14445,3118,15072,3446,10372,3864,10850
48353,810,17359,715,15216,739,15802,748,18963,111,11999
48355,12338,268215,13637,340223,13307,313645,10108,221573,742,21955
48357,2,9588,39,10223,12,9006,0,9380,0,1602
48359,13,2283,62,2052,41,2185,4,1928,0,812
48361,6860,83838,6979,81837,7124,84966,5959,60357,1898,9528
48363,827,24062,621,28111,626,27026,878,20516,528,19506
48365,4125,20724,3867,23796,4021,22756,5174,16870,8842,20424
48367,393,44609,1915,116927,1586,88495,432,22880,693,26331
48369,203,11038,119,10269,101,10016,242,9583,0,1555
48371,68,14618,572,15507,738,16809,81,11957,2,2071
48373,3861,24407,5211,45413,5416,41133,4068,13861,6594,17459
48375,7895,98637,12365,121073,11308,113546,7711,115580,149,12424
48377,1,5188,47,7818,20,7304,1,5460,31,5218
48379,270,4839,256,10914,267,9139,306,2993,616,6787
48381,634,75062,2867,120725,1564,104312,53,33913,0,3312
48383,163,4135,70,3367,100,3326,262,3782,2,392
48385,1,2469,22,3309,6,3047,4,2079,NULL,NULL
48387,3263,16101,2233,12860,2548,14314,3821,15682,8673,28564
48389,375,15801,690,13783,276,13137,623,17644,82,4392
48391,777,9289,483,7383,530,7828,1026,10975,481,2814
48393,0,1187,1,929,3,887,1,1075,3,950
48395,4699,14653,3586,16622,3871,16000,6543,16157,14571,27454
48397,731,14528,4521,78337,1396,43080,1381,5878,731,8072
48399,206,11872,192,10501,161,11495,404,15016,133,20858
48401,8998,41382,9435,53330,9102,47372,10596,36421,11314,26946
48403,1374,8702,784,10834,1039,10469,1892,7302,1679,8582
48405,2601,8785,2016,8865,2500,8946,3009,7722,3453,11264
48407,2402,11434,2710,26384,2813,22246,3208,6153,5193,9542
48409,866,58013,1071,64804,1885,67138,831,45021,79,7307
48411,44,6204,204,6131,169,6186,47,6381,103,11245
48413,46,2820,38,3461,45,2935,77,2791,44,1893
48415,606,18192,799,16921,991,16361,568,20369,1,10924
48417,36,3915,29,3378,16,3302,127,3990,126,4201
48419,4905,23084,4432,25448,4903,25224,5248,20479,5274,26423
48421,4,3174,14,3034,17,3186,0,2605,2,1376
48423,28215,128366,37629,209714,33298,174706,23341,86350,17246,41746
48425,3,4154,57,8490,19,6809,3,2577,1,3931
48427,3,27266,69,60968,79,53597,0,17137,21,13151
48429,349,9926,201,9630,282,9674,395,8885,4,7980
48431,5,1206,14,1143,1,1393,9,1177,1,1493
48433,73,2406,39,1490,50,1693,119,3017,3,5320
48435,3,5130,17,4128,10,4077,32,3738,3,1569
48437,465,9723,566,7854,490,8378,433,10607,0,4012
48439,101183,860880,268983,1809034,185143,1446219,59026,538495,15418,108572
48441,6707,110932,9699,131506,8517,126555,4583,101078,639,26293
48443,2,1595,7,984,0,1081,8,2600,4,1430
48445,535,14581,605,12651,638,12761,598,16286,1,1474
48447,0,2053,11,1641,1,1850,4,2767,11,4563
48449,2994,21442,3091,32334,3008,28118,2940,16785,3118,16422
48451,3386,84784,4445,110224,4298,104010,3114,64630,716,17882
48453,44988,419573,87308,1024266,75247,812280,26863,212136,15473,55620
48455,1909,9450,1378,14585,1642,13779,2031,7539,3195,12768
48457,2097,16223,2390,21766,2497,20871,2230,10666,2207,10250
48459,4403,28595,3416,39309,3582,35291,5123,19793,5649,19960
48461,92,4619,63,3355,55,3404,272,6239,12,501
48463,78,22441,170,26405,93,25926,153,16814,262,11233
48465,748,35910,746,48879,690,44856,727,24461,153,8613
48467,1284,31426,1427,52579,1416,48140,1427,19091,1534,25651
48469,4710,68807,5513,86793,5297,84088,4005,46475,3600,14990
48471,10089,41789,15257,67861,14747,61758,7005,21475,8362,16061
48473,8325,19798,10739,43205,9553,32663,6466,12071,6712,12138
48475,444,13976,522,10658,503,10909,374,14917,3,2389
48477,4860,21998,5947,33718,5669,30373,6106,19145,12017,25561
48479,98,99258,1132,250304,713,193117,208,64791,38,22503
48481,6672,40242,5817,41280,6159,41188,7803,38152,8889,21123
48483,176,7137,113,5410,147,5284,294,7947,2,5258
48485,10873,121082,13811,131500,13466,131664,8701,123528,612,16094
48487,1398,15931,1086,13535,1301,14676,1636,17748,70,12000
48489,92,17495,473,22134,439,20082,105,20084,NULL,NULL
48491,4111,76521,26196,422679,12790,249967,4878,35044,7370,42228
48493,157,16756,701,42918,392,32408,257,13267,956,17066
48495,243,9944,156,7110,133,7173,417,13652,1,442
48497,152,26575,627,59127,600,48793,134,17012,67,26450
48499,2564,24697,1972,41964,2250,36752,2738,17653,3926,23417
48501,100,8299,70,7879,102,7322,81,8032,0,602
48503,264,19083,232,18550,218,17943,251,17254,3,13657
48505,1,6628,19,14018,50,12182,17,4393,0,3809
48507,20,11666,89,11677,57,11600,64,12696,1,1889
49001,0,4378,16,6629,16,6005,0,4331,13,4717
49003,11,33222,172,49975,71,42745,22,25061,7,13894
49005,213,57176,697,112656,348,91391,15,35788,7,23062
49007,78,22179,93,21403,56,20422,75,21135,6,8624
49009,0,769,4,1059,6,921,0,1164,NULL,NULL
49011,2235,146540,3702,306479,2615,238994,310,64760,0,10191
49013,2,12565,44,18607,21,14371,2,7179,NULL,NULL
49015,0,11451,26,10976,20,10860,0,5546,1,6750
49017,1,3673,22,5172,8,4735,0,3577,0,3660
49019,2,8241,29,9225,21,8485,3,6345,1,1595
49021,18,17349,227,46163,119,33779,2,10795,2,3933
49023,1,5530,25,10246,12,8238,0,4597,4,10702
49025,1,4024,16,7125,2,6046,4,2667,0,1652
49027,1,8970,12,12503,13,12405,2,7866,22,6118
49029,0,4917,16,9469,3,7129,1,2837,0,2467
49031,0,1329,2,1556,2,1435,0,1436,1,1734
49033,0,2100,0,2264,0,1961,0,1685,0,1883
49035,4056,619066,16404,1029655,9495,898387,1704,383035,827,131426
49037,11,12253,25,14746,18,14413,19,9040,17,2377
49039,24,14620,229,27822,71,22763,1,11053,18,16704
49041,0,14727,39,20802,51,18842,1,10565,0,9775
49043,7,10198,154,36324,72,29736,5,5673,1,8200
49045,168,26033,406,58218,521,40735,217,17868,7,7924
49047,6,20506,121,32588,29,25224,1,11582,3,7050
49049,148,218106,2799,516564,1096,368536,23,106991,2,37942
49051,3,8523,79,23530,33,15215,1,5308,1,8920
49053,12,26065,790,138115,186,90354,1,10271,0,5123
49055,2,1911,2,2778,4,2509,1,1728,0,1749
49057,2225,144616,3136,231236,2748,196533,1738,110744,204,35179
50001,67,29406,283,36821,196,35974,26,20076,45,20010
50003,92,33345,308,37125,155,36994,36,25088,92,21378
50005,25,25808,167,31227,87,29702,26,22786,10,26031
50007,466,115534,3319,156545,1328,146571,215,74425,1114,42447
50009,5,6313,18,6306,11,6459,7,6083,5,7384
50011,45,34788,213,47746,138,45417,42,29474,59,29866
50013,6,4613,25,6970,10,6901,0,2927,0,3761
50015,24,16767,149,24475,76,23233,2,11027,3,12585
50017,36,22739,110,28936,68,28226,10,16014,12,18703
50019,13,23440,162,27231,97,26277,9,20143,20,23337
50021,84,58347,334,61642,209,63400,29,46719,108,48139
50023,104,52393,441,59534,274,58039,42,42860,41,41702
50025,62,36933,421,44513,223,44216,26,29776,45,26932
50027,106,51030,327,56670,191,57418,49,42483,67,33681
51001,11401,31268,9303,33164,12089,38305,11837,30635,13273,36650
51003,6183,55783,9600,98970,7650,79236,4545,30969,9673,29871
51005,356,14333,761,16250,317,12926,471,12128,2945,14173
51007,3215,8405,2932,12690,3198,11400,3995,7815,5490,8720
51009,5963,29122,6148,32353,6311,31894,5217,22953,7465,18932
51011,2778,11971,3007,14973,3140,13705,2328,9148,3089,8904
51013,14028,152599,17632,207627,17705,189453,8590,163401,NULL,NULL
51015,2031,53732,2930,73750,2360,65615,1626,37363,4541,32445
51017,553,5860,222,4731,317,5048,495,5335,1176,6538
51019,3971,34927,3942,68676,3767,60371,5992,31028,8455,29549
51021,198,6349,228,6824,288,6871,197,5982,133,5154
51023,1124,23270,1005,33148,1073,30496,1515,16715,3495,17727
51025,8972,15632,9992,17434,10472,18419,10428,17779,11366,19244
51027,21,37989,616,24098,708,26978,2,36724,4,12334
51029,4979,11751,6014,17146,6102,15623,4845,10877,7570,15204
51031,6861,45424,7767,54842,7516,51078,6944,32958,9002,23043
51033,7693,17904,8375,28545,7604,22121,6594,12725,8750,16596
51035,94,27270,178,30042,129,29245,74,23178,268,21116
51036,4726,6692,3513,7256,3799,6926,4145,5492,3765,5253
51037,4737,12266,3751,12586,4102,12472,5329,13368,8335,15785
51041,13910,141372,69412,316236,46195,259903,9405,71197,7527,21299
51043,1144,9965,746,14034,852,12652,1366,7942,1900,7468
51045,8,3948,5,5190,10,5091,2,3356,207,4711
51047,4653,22620,7368,46689,6220,34262,4139,15088,5262,13472
51049,3393,7881,3278,10052,3376,9017,3450,6360,6053,9195
51051,94,19806,51,15903,58,16395,149,20211,7,9199
51053,9653,22602,9204,28001,8257,24533,13678,22183,9368,15442
51057,3543,8864,4247,11151,3900,9989,3163,6690,5315,9105
51059,34994,596901,99218,1081726,83098,969749,13821,275002,4864,20536
51061,5635,35889,5321,65203,4844,55139,6238,24066,7486,22526
51063,384,11563,280,15279,277,13874,532,10462,837,14092
51065,3013,10244,3938,25691,3690,20047,2722,7227,3374,8323
51067,4324,35740,4575,56159,4420,47286,3738,25925,5435,26480
51069,484,34150,3175,78305,1550,59209,431,21941,694,12787
51071,354,17810,261,17286,263,16657,441,17219,755,11623
51073,3088,20107,3197,36858,3585,34780,3352,11919,5907,12477
51075,4275,11761,4180,21717,4324,16863,4432,9206,5230,9237
51077,550,16579,320,15533,1217,17917,681,17390,939,19856
51079,576,7625,1167,18403,983,15244,584,4715,1339,6937
51081,6175,10903,7321,12243,6907,11560,8861,16155,7393,11890
51083,12268,30599,13293,36241,14204,37355,14812,33637,20013,40044
51085,6558,50398,9304,99863,8065,86320,6960,27550,7040,17200
51087,27096,180735,90669,306935,64805,262300,5989,117339,6837,23437
51089,13478,57654,11841,54151,13127,57930,9110,40335,7462,18459
51091,6,2937,6,2321,2,2536,18,3221,260,5317
51093,8875,21603,8712,35270,8071,29728,9022,17164,7512,14929
51095,6439,22763,8805,67009,6910,48102,4085,11539,3034,6338
51097,2764,5968,1975,6945,2365,6630,3066,5889,5373,9576
51099,2385,10543,4214,23584,3148,16803,1950,7243,2913,6378
51101,3219,9334,2819,15935,2999,13146,3351,7563,4855,8547
51103,3360,10129,3184,11391,3340,11567,3635,9174,5139,9752
51105,89,25956,947,25587,103,23589,167,25824,952,23840
51107,5018,57427,22710,312311,11683,169599,4335,24549,5221,21167
51109,5801,17825,5870,33153,5530,25627,5145,12959,7883,16578
51111,4764,12124,4487,12914,5072,13146,5286,12523,6811,12780
51113,1831,10232,1302,13308,1429,12520,1830,8187,3264,10055
51115,1432,7995,823,8978,1036,9207,1755,7121,2513,8922
51117,11867,29444,12050,32727,12654,32380,14703,31428,16394,28956
51119,2244,7719,1978,10959,1999,9932,2612,6319,4636,8852
51121,1897,63516,3716,94392,3055,83629,1422,32923,2323,17268
51125,2916,12204,1967,15020,2151,14445,3554,12752,5263,16821
51127,2287,8781,2484,18429,2181,13462,2314,4504,2791,4682
51131,7289,14625,4528,12389,5634,13093,9174,16966,9314,16672
51133,3306,9828,3123,12330,3259,12259,4343,10185,4267,10777
51135,5725,14666,6227,15853,6378,15725,6467,15141,7347,13462
51137,3235,18063,4256,33481,3566,25881,2881,12900,5526,13486
51139,499,19401,466,24042,501,23177,477,15572,1166,14147
51141,1344,17647,1085,18490,1203,19407,1379,15282,1618,17195
51143,19988,66147,14018,63506,14606,61745,19944,58296,20163,50709
51145,3320,13062,3822,28046,3784,22377,2674,6747,3633,6099
51147,6169,16456,7756,23368,7063,19720,5631,14121,8458,14266
51149,7481,25733,11429,35725,10753,33047,4713,20270,4551,7848
51153,11918,144703,81196,402002,52691,280813,3965,50164,2825,12026
51155,1867,35229,1757,34872,1957,35127,1788,27258,2930,17246
51157,689,6093,321,7373,380,6983,945,5368,2148,8044
51159,2218,6952,2804,9254,2922,8809,2213,6375,3071,7415
51161,1685,72945,4643,92376,2876,85778,3662,61693,3525,19623
51163,581,17911,594,22307,617,20808,1972,24039,3528,21171
51165,788,57038,1273,76314,924,67725,704,40485,2335,34903
51167,300,31761,233,28897,934,30308,503,26290,1025,23474
51169,157,25068,135,23177,139,23403,311,25813,503,23814
51171,374,27559,734,41993,412,35075,354,21825,493,20942
51173,594,33366,640,32208,619,33081,504,31066,981,20326
51175,8999,18731,6916,18570,7495,17482,15659,27195,16091,26302
51177,5082,34435,18671,122397,11255,90395,3152,13819,3593,9935
51179,2905,40470,21881,128961,11211,92446,1954,16876,1720,8070
51181,3779,6046,3254,7058,3524,6829,4023,6220,6005,9715
51183,6635,10874,7023,12087,7769,12504,8223,12411,8962,13664
51185,1304,50511,1333,45078,1020,44598,2001,44791,2820,24946
51187,1189,21200,1736,37575,1526,31584,1054,14655,1131,8589
51191,798,46487,690,54876,676,51103,947,38076,2312,32830
51193,5335,14041,4891,17454,5164,16718,5166,11042,4668,9313
51195,857,43863,2137,41452,713,40123,1228,43579,2861,34162
51197,910,25522,818,29235,791,27599,955,21975,2188,20372
51199,6118,35463,8751,65464,7533,56297,4667,21583,3764,7757
51515,1159,5991,1256,6222,1410,6299,NULL,NULL,NULL,NULL
51595,1953,4840,3706,5927,3181,5665,NULL,NULL,NULL,NULL
51678,896,7292,680,7042,713,6867,NULL,NULL,NULL,NULL
51683,1403,15438,5188,37821,4535,35135,NULL,NULL,NULL,NULL
51685,286,6524,1852,14273,1149,10290,NULL,NULL,NULL,NULL
51735,25,8726,78,12150,78,11566,NULL,NULL,NULL,NULL
51775,1063,23958,1763,24802,1455,24747,NULL,NULL,NULL,NULL
53001,36,13267,109,18728,46,16428,47,9929,9,10920
53003,20,16823,92,21623,39,20551,18,12909,1,5831
53005,857,109444,2221,175177,1319,142475,296,62070,6,7937
53007,47,45061,236,72453,172,66616,35,40744,8,15104
53009,114,51648,596,71404,545,64525,45,30022,2,6755
53011,1682,192227,8426,425363,5813,345238,440,93809,47,26115
53013,0,4057,12,4078,9,4064,2,4569,2,7042
53015,191,79548,642,102410,482,92948,131,57801,9,12561
53017,20,22144,128,38431,101,32603,18,14890,11,9227
53019,32,5811,26,7551,15,7260,3,3889,10,4800
53021,1452,35025,1473,78163,1230,49347,1230,23342,19,5153
53023,0,2468,0,2266,0,2397,1,2976,7,4199
53025,539,48522,990,89120,742,74698,832,46477,3,8698
53027,77,66314,803,72797,226,67194,39,54465,NULL,NULL
53029,677,44048,1716,78506,1691,71558,204,19638,0,4704
53031,40,15965,246,29872,110,25953,16,9639,11,8337
53033,55950,1269749,119801,1931249,93875,1737034,27805,935014,2487,284638
53035,2704,147152,6650,251133,6648,231969,1243,84176,43,17647
53037,139,24877,364,40915,236,33362,36,20467,247,18561
53039,19,15822,50,20318,51,19161,6,13455,33,10180
53041,81,56025,405,75455,259,68600,26,41858,79,32127
53043,4,9604,28,10570,23,10184,8,10919,13,17539
53045,126,31184,659,60699,587,49405,5,16251,6,5156
53047,31,30639,159,41120,109,39564,25,25520,19,12887
53049,35,17237,79,20920,42,20984,15,14674,3,12532
53051,6,8580,52,13001,17,11732,2,6914,NULL,NULL
53053,29827,485643,53998,795225,48730,700820,10520,321590,889,120812
53055,8,7838,54,15769,36,14077,0,2872,0,3603
53057,92,64138,774,116901,450,102979,68,51350,30,29241
53059,7,7919,46,11066,30,9872,0,5207,3,2887
53061,2199,337720,18168,713335,10113,606024,456,172199,219,59209
53063,4305,341835,8056,471221,6659,417939,2993,278333,1170,139404
53065,27,28979,145,43531,111,40066,14,17884,12,25297
53067,1019,124264,6752,252264,4881,207355,68,55049,24,17581
53069,0,3832,10,3978,10,3824,4,3426,2,3285
53071,722,47435,1079,58781,930,55180,380,42195,152,31931
53073,328,106701,1929,201140,1150,166814,57,70317,56,49511
53075,560,40103,748,44776,623,40740,24,31263,12,33280
53077,1601,172508,2320,243231,2157,222581,1626,145112,354,41709
54001,154,16639,124,16589,77,15557,193,15474,920,15858
54003,1701,46775,7432,104169,3558,75905,1301,33791,1801,21999
